schema_name,table_name,column_name,runtime_status,read_usage,write_usage,filter_usage,relation_usage,legacy_fallback,code_references,confidence,notes
public,team_training_times,location_name,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/teams/services/training.service.js; src/lib/events/eventLoader.js,High,
public,team_training_times,location_address,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/teams/services/training.service.js; src/lib/events/eventLoader.js,High,
public,team_training_times,location_city,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/teams/services/training.service.js; src/lib/events/eventLoader.js,High,
public,team_training_times,location_note,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/teams/services/training.service.js; src/lib/events/eventLoader.js,High,
public,team_training_times,effective_from,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/teams/services/training.service.js; src/lib/events/eventLoader.js,High,
public,team_training_times,effective_until,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/teams/services/training.service.js; src/lib/events/eventLoader.js,High,
public,team_training_times,is_active,ACTIVE_READ_WRITE,yes,yes,yes,no,no,src/components/admin/teams/services/training.service.js; src/lib/events/eventLoader.js,High,
public,team_training_times,sort_order,ACTIVE_READ_WRITE,yes,yes,yes,no,no,src/components/admin/teams/services/training.service.js; src/lib/events/eventLoader.js,High,
public,team_training_times,note,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/teams/services/training.service.js; src/lib/events/eventLoader.js,High,
public,team_training_times,created_at,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/teams/services/training.service.js; src/lib/events/eventLoader.js,High,
public,team_training_times,updated_at,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/teams/services/training.service.js; src/lib/events/eventLoader.js,High,
public,teams,id,ACTIVE_READ_WRITE,yes,yes,yes,no,no,src/components/admin/teams/services/teams.service.js; src/app/admin/teams/page.js; src/app/admin/teams/actions.js; src/app/(website)/fussball/[slug]/page.js; src/lib/admin-auth/scopes/scopeRepository.js; src/lib/events/eventLoader.js; src/components/admin/delete/removeActions.js,High,
public,teams,department_id,ACTIVE_READ_WRITE,yes,yes,partial,yes,no,src/components/admin/teams/services/teams.service.js; src/app/admin/teams/page.js; src/app/admin/teams/actions.js; src/app/(website)/fussball/[slug]/page.js; src/lib/admin-auth/scopes/scopeRepository.js; src/lib/events/eventLoader.js; src/components/admin/delete/removeActions.js,High,
public,teams,name_de,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/teams/services/teams.service.js; src/app/admin/teams/page.js; src/app/admin/teams/actions.js; src/app/(website)/fussball/[slug]/page.js; src/lib/admin-auth/scopes/scopeRepository.js; src/lib/events/eventLoader.js; src/components/admin/delete/removeActions.js,High,
public,teams,name_en,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/teams/services/teams.service.js; src/app/admin/teams/page.js; src/app/admin/teams/actions.js; src/app/(website)/fussball/[slug]/page.js; src/lib/admin-auth/scopes/scopeRepository.js; src/lib/events/eventLoader.js; src/components/admin/delete/removeActions.js,High,
public,teams,slug,ACTIVE_READ_WRITE,yes,yes,yes,no,no,src/components/admin/teams/services/teams.service.js; src/app/admin/teams/page.js; src/app/admin/teams/actions.js; src/app/(website)/fussball/[slug]/page.js; src/lib/admin-auth/scopes/scopeRepository.js; src/lib/events/eventLoader.js; src/components/admin/delete/removeActions.js,High,
public,teams,age_group,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/teams/services/teams.service.js; src/app/admin/teams/page.js; src/app/admin/teams/actions.js; src/app/(website)/fussball/[slug]/page.js; src/lib/admin-auth/scopes/scopeRepository.js; src/lib/events/eventLoader.js; src/components/admin/delete/removeActions.js,High,
public,teams,season,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/teams/services/teams.service.js; src/app/admin/teams/page.js; src/app/admin/teams/actions.js; src/app/(website)/fussball/[slug]/page.js; src/lib/admin-auth/scopes/scopeRepository.js; src/lib/events/eventLoader.js; src/components/admin/delete/removeActions.js,High,
public,teams,is_active,ACTIVE_READ_WRITE,yes,yes,yes,no,no,src/components/admin/teams/services/teams.service.js; src/app/admin/teams/page.js; src/app/admin/teams/actions.js; src/app/(website)/fussball/[slug]/page.js; src/lib/admin-auth/scopes/scopeRepository.js; src/lib/events/eventLoader.js; src/components/admin/delete/removeActions.js,High,
public,teams,sort_order,ACTIVE_READ_WRITE,yes,yes,yes,no,no,src/components/admin/teams/services/teams.service.js; src/app/admin/teams/page.js; src/app/admin/teams/actions.js; src/app/(website)/fussball/[slug]/page.js; src/lib/admin-auth/scopes/scopeRepository.js; src/lib/events/eventLoader.js; src/components/admin/delete/removeActions.js,High,
public,teams,created_at,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/teams/services/teams.service.js; src/app/admin/teams/page.js; src/app/admin/teams/actions.js; src/app/(website)/fussball/[slug]/page.js; src/lib/admin-auth/scopes/scopeRepository.js; src/lib/events/eventLoader.js; src/components/admin/delete/removeActions.js,High,
public,teams,description_de,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/teams/services/teams.service.js; src/app/admin/teams/page.js; src/app/admin/teams/actions.js; src/app/(website)/fussball/[slug]/page.js; src/lib/admin-auth/scopes/scopeRepository.js; src/lib/events/eventLoader.js; src/components/admin/delete/removeActions.js,High,
public,teams,description_en,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/teams/services/teams.service.js; src/app/admin/teams/page.js; src/app/admin/teams/actions.js; src/app/(website)/fussball/[slug]/page.js; src/lib/admin-auth/scopes/scopeRepository.js; src/lib/events/eventLoader.js; src/components/admin/delete/removeActions.js,High,
public,teams,training_times_de,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/teams/services/teams.service.js; src/app/admin/teams/page.js; src/app/admin/teams/actions.js; src/app/(website)/fussball/[slug]/page.js; src/lib/admin-auth/scopes/scopeRepository.js; src/lib/events/eventLoader.js; src/components/admin/delete/removeActions.js,High,
public,teams,training_times_en,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/teams/services/teams.service.js; src/app/admin/teams/page.js; src/app/admin/teams/actions.js; src/app/(website)/fussball/[slug]/page.js; src/lib/admin-auth/scopes/scopeRepository.js; src/lib/events/eventLoader.js; src/components/admin/delete/removeActions.js,High,
public,teams,team_image_url,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/teams/services/teams.service.js; src/app/admin/teams/page.js; src/app/admin/teams/actions.js; src/app/(website)/fussball/[slug]/page.js; src/lib/admin-auth/scopes/scopeRepository.js; src/lib/events/eventLoader.js; src/components/admin/delete/removeActions.js,High,
public,teams,contact_name,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/teams/services/teams.service.js; src/app/admin/teams/page.js; src/app/admin/teams/actions.js; src/app/(website)/fussball/[slug]/page.js; src/lib/admin-auth/scopes/scopeRepository.js; src/lib/events/eventLoader.js; src/components/admin/delete/removeActions.js,High,
public,teams,contact_email,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/teams/services/teams.service.js; src/app/admin/teams/page.js; src/app/admin/teams/actions.js; src/app/(website)/fussball/[slug]/page.js; src/lib/admin-auth/scopes/scopeRepository.js; src/lib/events/eventLoader.js; src/components/admin/delete/removeActions.js,High,
public,teams,contact_phone,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/teams/services/teams.service.js; src/app/admin/teams/page.js; src/app/admin/teams/actions.js; src/app/(website)/fussball/[slug]/page.js; src/lib/admin-auth/scopes/scopeRepository.js; src/lib/events/eventLoader.js; src/components/admin/delete/removeActions.js,High,
public,teams,contact_image_url,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/teams/services/teams.service.js; src/app/admin/teams/page.js; src/app/admin/teams/actions.js; src/app/(website)/fussball/[slug]/page.js; src/lib/admin-auth/scopes/scopeRepository.js; src/lib/events/eventLoader.js; src/components/admin/delete/removeActions.js,High,
public,teams,fussball_de_matches_widget_url,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/teams/services/teams.service.js; src/app/admin/teams/page.js; src/app/admin/teams/actions.js; src/app/(website)/fussball/[slug]/page.js; src/lib/admin-auth/scopes/scopeRepository.js; src/lib/events/eventLoader.js; src/components/admin/delete/removeActions.js,High,
public,teams,fussball_de_matches_url,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/teams/services/teams.service.js; src/app/admin/teams/page.js; src/app/admin/teams/actions.js; src/app/(website)/fussball/[slug]/page.js; src/lib/admin-auth/scopes/scopeRepository.js; src/lib/events/eventLoader.js; src/components/admin/delete/removeActions.js,High,
public,teams,dfb_matches_widget_url,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/teams/services/teams.service.js; src/app/admin/teams/page.js; src/app/admin/teams/actions.js; src/app/(website)/fussball/[slug]/page.js; src/lib/admin-auth/scopes/scopeRepository.js; src/lib/events/eventLoader.js; src/components/admin/delete/removeActions.js,High,
public,teams,fussball_de_table_widget_url,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/teams/services/teams.service.js; src/app/admin/teams/page.js; src/app/admin/teams/actions.js; src/app/(website)/fussball/[slug]/page.js; src/lib/admin-auth/scopes/scopeRepository.js; src/lib/events/eventLoader.js; src/components/admin/delete/removeActions.js,High,
public,teams,fussball_de_table_url,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/teams/services/teams.service.js; src/app/admin/teams/page.js; src/app/admin/teams/actions.js; src/app/(website)/fussball/[slug]/page.js; src/lib/admin-auth/scopes/scopeRepository.js; src/lib/events/eventLoader.js; src/components/admin/delete/removeActions.js,High,
public,teams,dfb_table_widget_url,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/teams/services/teams.service.js; src/app/admin/teams/page.js; src/app/admin/teams/actions.js; src/app/(website)/fussball/[slug]/page.js; src/lib/admin-auth/scopes/scopeRepository.js; src/lib/events/eventLoader.js; src/components/admin/delete/removeActions.js,High,
public,teams,fussball_de_team_id,ACTIVE_READ_WRITE,yes,yes,partial,yes,no,src/components/admin/teams/services/teams.service.js; src/app/admin/teams/page.js; src/app/admin/teams/actions.js; src/app/(website)/fussball/[slug]/page.js; src/lib/admin-auth/scopes/scopeRepository.js; src/lib/events/eventLoader.js; src/components/admin/delete/removeActions.js,High,
public,teams,fussball_de_competition_id,ACTIVE_READ_WRITE,yes,yes,partial,yes,no,src/components/admin/teams/services/teams.service.js; src/app/admin/teams/page.js; src/app/admin/teams/actions.js; src/app/(website)/fussball/[slug]/page.js; src/lib/admin-auth/scopes/scopeRepository.js; src/lib/events/eventLoader.js; src/components/admin/delete/removeActions.js,High,
public,teams,fussball_de_club_id,ACTIVE_READ_WRITE,yes,yes,partial,yes,no,src/components/admin/teams/services/teams.service.js; src/app/admin/teams/page.js; src/app/admin/teams/actions.js; src/app/(website)/fussball/[slug]/page.js; src/lib/admin-auth/scopes/scopeRepository.js; src/lib/events/eventLoader.js; src/components/admin/delete/removeActions.js,High,
public,teams,fussball_de_team_url,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/teams/services/teams.service.js; src/app/admin/teams/page.js; src/app/admin/teams/actions.js; src/app/(website)/fussball/[slug]/page.js; src/lib/admin-auth/scopes/scopeRepository.js; src/lib/events/eventLoader.js; src/components/admin/delete/removeActions.js,High,
public,teams,fupa_matches_widget_id,ACTIVE_READ_WRITE,yes,yes,partial,yes,no,src/components/admin/teams/services/teams.service.js; src/app/admin/teams/page.js; src/app/admin/teams/actions.js; src/app/(website)/fussball/[slug]/page.js; src/lib/admin-auth/scopes/scopeRepository.js; src/lib/events/eventLoader.js; src/components/admin/delete/removeActions.js,High,
public,teams,fupa_table_widget_id,ACTIVE_READ_WRITE,yes,yes,partial,yes,no,src/components/admin/teams/services/teams.service.js; src/app/admin/teams/page.js; src/app/admin/teams/actions.js; src/app/(website)/fussball/[slug]/page.js; src/lib/admin-auth/scopes/scopeRepository.js; src/lib/events/eventLoader.js; src/components/admin/delete/removeActions.js,High,
public,teams,fupa_club_url,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/teams/services/teams.service.js; src/app/admin/teams/page.js; src/app/admin/teams/actions.js; src/app/(website)/fussball/[slug]/page.js; src/lib/admin-auth/scopes/scopeRepository.js; src/lib/events/eventLoader.js; src/components/admin/delete/removeActions.js,High,
public,teams,fussball_de_matches_widget_id,ACTIVE_READ_WRITE,yes,yes,partial,yes,no,src/components/admin/teams/services/teams.service.js; src/app/admin/teams/page.js; src/app/admin/teams/actions.js; src/app/(website)/fussball/[slug]/page.js; src/lib/admin-auth/scopes/scopeRepository.js; src/lib/events/eventLoader.js; src/components/admin/delete/removeActions.js,High,
public,teams,fussball_de_table_widget_id,ACTIVE_READ_WRITE,yes,yes,partial,yes,no,src/components/admin/teams/services/teams.service.js; src/app/admin/teams/page.js; src/app/admin/teams/actions.js; src/app/(website)/fussball/[slug]/page.js; src/lib/admin-auth/scopes/scopeRepository.js; src/lib/events/eventLoader.js; src/components/admin/delete/removeActions.js,High,
